월,일,시,건구온도(℃),기압(hPa),운량(1~10),적설량(cm),강우량(mm),풍향,상대습도(%),수평면일사(W/m2),운형,퐁속(m/s),이슬점온도(℃),절대습도(Kg/Kg),공기밀도(Kg/㎥),엔탈피(KJ/Kg),직달일사(W/㎡)
7,6,14,29.8,992.3,6,0,0,NW,39,775,Sc,1.1,15.87,0.0102,1.1652,56.03,389.06
7,6,15,30.7,991.9,7,0,0,NNW,38,700,Sc,0.7,15,0.0105,1.1617,57.64,353.18
7,6,16,30.5,991.6,7,0,0,S,46,405.56,Sc,1.1,16.5,0.0126,1.1625,62.82,99.55
7,6,17,29.8,991.3,6,0,0,SW,51,300,Sc,2.9,18,0.0134,1.1652,64.23,68.6
7,6,18,29.7,991,6,0,0,NNW,54,0,Sc,2.2,19.5,0.0141,1.1656,65.98,0
7,6,19,28.5,991.4,6,0,0,NNW,60,0,Sc,2.6,19.8,0.0147,1.1702,66.09,0
7,6,20,27.8,991.8,6,0,0,NW,61,0,Sc,1.8,20.1,0.0143,1.1729,64.45,0
7,6,21,27.2,992.2,6,0,0,NW,66,0,Sc,1.1,20.4,0.015,1.1753,65.5,0
7,6,22,26.7,992.5,7,0,0,WNW,67,0,Sc,1.3,20.47,0.0147,1.1772,64.43,0
7,6,23,26.1,992.7,7,0,0,NW,69,0,Sc,2.1,20.53,0.0147,1.1796,63.58,0
7,6,24,25.2,993,8,0,0,NNE,75,0,Sc,0.7,20.6,0.0151,1.1831,63.81,0
7,7,1,24.3,993,7,0,0,NE,78,0,Sc,1.5,20.23,0.0149,1.1867,62.31,0
7,7,2,24.1,992.9,6,0,0,NE,77,0,Sc,2.3,19.87,0.0145,1.1875,61.15,0
7,7,3,23.8,992.9,5,0,0,NE,76,0,Sc,2.6,19.5,0.0141,1.1887,59.68,0
7,7,4,23.3,993.2,5,0,0,NE,77,0,Sc,2.1,19.27,0.0138,1.1907,58.55,0
7,7,5,23,993.4,5,0,0,NE,78,0,Sc,2.5,19.03,0.0137,1.1919,58.05,0
7,7,6,22.7,993.7,5,0,0,NE,78,0,Sc,2.2,18.8,0.0135,1.1931,57.1,0
7,7,7,23.3,993.9,5,0,0,ENE,74,0,Sc,1.8,18.7,0.0133,1.1907,57.15,0
7,7,8,24.7,994,5,0,0,ENE,68,250,Ci,2,18.6,0.0133,1.1851,58.58,45.39
7,7,9,25.7,994.2,5,0,0,NE,64,344.44,Ci,2.5,18.5,0.0132,1.1812,59.57,65.8
7,7,10,27.2,994.1,5,0,0,NE,59,500,Ci,1.9,18.6,0.0133,1.1753,61.37,142.42
7,7,11,27.7,994.1,6,0,0,NW,56,694.44,Sc,1.8,18.7,0.013,1.1733,61.09,299.66
7,7,12,29.2,994,6,0,0,NW,53,797.22,Sc,1.9,18.8,0.0135,1.1675,63.75,392.49
7,7,13,29.7,993.6,7,0,0,WNW,52,780.56,Sc,2.7,18.7,0.0136,1.1656,64.61,367.88
7,7,14,30.2,993.1,7,0,0,WNW,52,702.78,Sc,2.8,18.6,0.014,1.1636,66.17,299.85
7,7,15,30.2,992.7,8,0,0,W,49,547.22,Sc,3.3,18.5,0.0132,1.1636,64.06,176.11
7,7,16,30.5,992.5,8,0,0,WNW,52,508.33,Sc,2.8,19.2,0.0143,1.1625,67.11,199.92
7,7,17,28.8,992.2,9,0,0,NW,60,352.78,Sc,3.8,19.9,0.0149,1.169,67.08,114.89
7,7,18,28.8,992,9,0,0,WNW,61,183.33,Sc,2.8,20.6,0.0152,1.169,67.73,36.47
7,7,19,28.5,992.7,7,0,0,WNW,63,75,Sc,2.7,20.57,0.0154,1.1702,68.01,12.64
7,7,20,27.2,993.3,4,0,0,WNW,64,0,Sc,2.8,20.53,0.0145,1.1753,64.32,0
7,7,21,26,994,2,0,0,WNW,71,0,Sc,2.1,20.5,0.015,1.18,64.35,0
7,7,22,25.3,994.1,2,0,0,W,77,0,Sc,1.6,20.47,0.0156,1.1827,65.21,0
7,7,23,25,994.3,3,0,0,WSW,77,0,Ci,2,20.43,0.0153,1.1839,64.18,0
7,7,24,25,994.4,3,0,0,WNW,75,0,Ci,0.9,20.4,0.0149,1.1839,63.14,0
7,8,1,24.6,994.3,4,0,0,W,79,0,Sc,1.1,20.3,0.0154,1.1855,63.83,0
7,8,2,24.2,994.3,5,0,0,SW,80,0,Sc,1.5,20.2,0.0152,1.1871,62.96,0
7,8,3,23.8,994.2,6,0,0,SW,79,0,Sc,2.1,20.1,0.0146,1.1887,61.13,0
7,8,4,23.2,994.3,7,0,0,W,84,0,Sc,2.3,20.2,0.015,1.1911,61.48,0
7,8,5,22.6,994.3,9,0,0,WNW,87,0,ScAs,1.8,20.3,0.015,1.1935,60.81,0
7,8,6,22.7,994.4,10,0,0,W,86,0,ScAs,0.6,20.4,0.0149,1.1931,60.7,0
7,8,7,23,994.7,10,0,0,W,84,44.44,ScAs,1.9,20.3,0.0148,1.1919,60.8,3.56
7,8,8,23.5,994.9,10,0,0,SW,82,122.22,ScAs,1.3,20.2,0.0149,1.1899,61.56,9.78
7,8,9,23.2,995.2,10,0,0,W,82,72.22,ScAs,2.7,20.1,0.0146,1.1911,60.55,5.78
7,8,10,24.2,994.9,9,0,0,NNW,76,130.56,ScAs,0.8,19.67,0.0144,1.1871,60.99,10.44
7,8,11,25.2,994.7,7,0,0,WSW,73,258.33,Sc,2.2,19.23,0.0147,1.1831,62.76,20.31
7,8,12,26.5,994.4,6,0,0,SW,62,477.78,Sc,0.6,18.8,0.0135,1.178,60.94,82.68
7,8,13,28.7,993.9,7,0,0,W,53,794.44,Sc,2.8,18.9,0.0131,1.1694,62.23,385.78
7,8,14,28.8,993.4,7,0,0,N,54,666.67,Sc,1.7,19,0.0134,1.169,63.18,258.28
7,8,15,29.6,992.9,8,0,0,WSW,53,405.56,Sc,3.3,19.1,0.0138,1.1659,64.98,67.48
7,8,16,30,992.4,6,0,0,WNW,54,530.56,Sc,3.1,19.17,0.0144,1.1644,66.93,226.2
7,8,17,29.5,992,4,0,0,WNW,56,400,Ci,3.4,19.23,0.0145,1.1663,66.7,166.92
7,8,18,28.8,991.5,2,0,0,WNW,56,238.89,Ci,3.5,19.3,0.0139,1.169,64.48,84.76
7,8,19,27.7,991.9,3,0,0,NNW,64,94.44,Ci,3.2,19.9,0.0149,1.1733,65.96,27.05
7,8,20,27,992.3,3,0,0,NW,67,0,Ci,3.1,20.5,0.015,1.176,65.42,0
7,8,21,26.2,992.7,4,0,0,NW,73,0,Ci,2.2,21.1,0.0156,1.1792,66.14,0
7,8,22,26.2,993,4,0,0,NNW,73,0,Ci,0.6,21.03,0.0156,1.1792,66.14,0
7,8,23,25.8,993.2,5,0,0,NW,73,0,ScCi,0.9,20.97,0.0152,1.1808,64.77,0
7,8,24,25.5,993.5,5,0,0,NE,75,0,ScCi,2.9,20.9,0.0154,1.1819,64.83,0
7,9,1,25.2,993.3,5,0,0,ENE,77,0,Ci,3.1,20.27,0.0155,1.1831,64.86,0
7,9,2,25,993.2,6,0,0,ENE,74,0,Sc,2.2,19.63,0.0147,1.1839,62.62,0
7,9,3,24.7,993,6,0,0,ESE,70,0,Sc,2.1,19,0.0137,1.1851,59.59,0
7,9,4,24.5,993.1,6,0,0,E,71,0,Sc,1.7,19.1,0.0137,1.1859,59.47,0
7,9,5,23.7,993.1,5,0,0,ENE,76,0,Ci,2.4,19.2,0.014,1.1891,59.36,0
7,9,6,23.2,993.2,5,0,0,NE,78,0,Ci,2.7,19.3,0.0139,1.1911,58.69,0
7,9,7,23.5,993.3,6,0,0,NE,76,44.44,Ci,3,19.13,0.0138,1.1899,58.72,3.56
7,9,8,24.2,993.4,7,0,0,ENE,72,113.89,ScCi,2.6,18.97,0.0136,1.1871,59.01,9.11
7,9,9,25,993.5,8,0,0,ENE,68,255.56,ScCi,3.4,18.8,0.0135,1.1839,59.51,26.58
7,9,10,25.5,993.3,6,0,0,E,68,319.44,ScCi,2.2,18.83,0.0139,1.1819,61.09,34.93
7,9,11,26.7,993.2,4,0,0,ENE,59,497.22,Sc,3.2,18.87,0.013,1.1772,59.84,108.04
7,9,12,28.1,993,2,0,0,ESE,57,647.22,Sc,3,18.9,0.0136,1.1717,62.93,218.44
7,9,13,28.7,992.3,2,0,0,E,45,919.44,Sc,3.3,17.7,0.0111,1.1694,57.1,545.45
7,9,14,29.2,991.7,2,0,0,SE,38,919.44,AcCi,3.9,16.5,0.0096,1.1675,53.86,571.2
7,9,15,29.8,991,2,0,0,SE,41,833.33,AcCi,3.5,15.3,0.0107,1.1652,57.39,520.72
7,9,16,29.8,990.6,3,0,0,ESE,38,669.44,AcCi,3,15.6,0.0099,1.1652,55.35,401.48
7,9,17,29.7,990.3,5,0,0,ESE,42,466.67,Ci,2.6,15.9,0.0109,1.1656,57.81,250.74
7,9,18,28.8,989.9,6,0,0,SE,46,372.22,Ci,4.2,16.2,0.0114,1.169,58.01,243.06
7,9,19,27.3,989.7,7,0,0,SE,54,136.11,Ci,3.6,16.53,0.0123,1.1749,58.71,76.12
7,9,20,26.5,989.6,7,0,0,E,56,0,Sc,3.1,16.87,0.0121,1.178,57.55,0
7,9,21,26.2,989.4,8,0,0,ENE,57,0,Sc,2.9,17.2,0.0121,1.1792,57.24,0
7,9,22,26,989.5,9,0,0,E,58,0,Sc,2.6,17.5,0.0122,1.18,57.21,0
7,9,23,25.5,989.6,9,0,0,ENE,57,0,StNs,4.4,17.8,0.0116,1.1819,55.24,0
7,9,24,21.7,989.7,10,0,0.5,ENE,79,0,StNs,4.3,18.1,0.0128,1.1972,54.42,0
7,10,1,20.2,989.1,10,0,1.5,ENE,85,0,ScCi,4.6,18,0.0126,1.2033,52.25,0
7,10,2,19.7,988.6,10,0,1.5,ENE,88,0,StNs,4.3,17.9,0.0126,1.2054,51.86,0
7,10,3,20,988,10,0,0.5,ENE,86,0,StNs,4,17.8,0.0126,1.2041,52.02,0
7,10,4,20.3,988,10,0,0,ENE,82,0,StNs,3.5,17.07,0.0122,1.2029,51.4,0
7,10,5,20.7,988,10,0,0,ENE,76,0,ScAs,4,16.33,0.0116,1.2012,50.23,0
7,10,6,21.3,988,10,0,0,ENE,69,0,ScAs,4.5,15.6,0.0109,1.1988,49.11,0
7,10,7,21.8,988.1,9,0,0,ENE,67,13.89,ScAs,2.5,15.7,0.0109,1.1968,49.66,1.11
7,10,8,22.6,988.3,9,0,0,NE,67,122.22,Sc,3.4,15.8,0.0115,1.1935,51.89,9.78
7,10,9,24.2,988.4,8,0,0,ENE,59,233.33,Sc,4.8,15.9,0.0111,1.1871,52.64,21.27
7,10,10,24.8,988.4,9,0,0,ENE,57,402.78,Sc,6,15.97,0.0111,1.1847,53.29,71.63
7,10,11,24.7,988.4,9,0,0,NE,59,408.33,ScAs,5.2,16.03,0.0115,1.1851,54.03,57.39
7,10,12,24.7,988.4,10,0,0,ENE,58,416.67,ScAs,4.6,16.1,0.0113,1.1851,53.52,53.83
7,10,13,24.7,988.6,10,0,0,NE,59,375,ScAs,5.1,16.77,0.0115,1.1851,54.03,39.23
7,10,14,24.3,988.8,10,0,0,NNE,65,208.33,ScAs,2.5,17.43,0.0124,1.1867,55.87,16.67
7,10,15,22.8,989,10,0,0,NE,74,169.44,ScAs,3.1,18.1,0.0129,1.1927,55.61,13.56
7,10,16,23.5,989.1,8,0,0,NE,67,266.67,ScAs,4.2,17.07,0.0121,1.1899,54.48,27.29
7,10,17,23.8,989.1,7,0,0,NE,62,386.11,Sc,4.9,16.03,0.0114,1.1887,52.97,151.81
7,10,18,23.2,989.2,5,0,0,ENE,59,211.11,Sc,5.7,15,0.0105,1.1911,49.93,58.63
7,10,19,22.5,989.5,5,0,0,ENE,62,61.11,Sc,5.7,14.93,0.0105,1.1939,49.41,7.05
7,10,20,22.1,989.9,6,0,0,ENE,63,0,Sc,5.1,14.87,0.0105,1.1956,48.77,0
7,10,21,21.7,990.2,6,0,0,ENE,64,0,Sc,4.8,14.8,0.0104,1.1972,48.13,0
7,10,22,21.7,990.4,7,0,0,ENE,64,0,Sc,5.1,14.77,0.0104,1.1972,48.13,0
7,10,23,21.2,990.5,8,0,0,ENE,68,0,Sc,4.6,14.73,0.0107,1.1992,48.43,0
7,10,24,21.1,990.7,9,0,0,ENE,66,0,Sc,4.7,14.7,0.0103,1.1996,47.35,0
7,11,1,21,990.8,9,0,0,ENE,65,0,StNs,4.7,15.07,0.0101,1.2,46.69,0
7,11,2,19.7,990.9,10,0,0.5,ENE,75,0,ScAs,4.4,15.43,0.0107,1.2054,47.04,0
7,11,3,19.5,991,10,0,0,ENE,78,0,ScAs,4.1,15.8,0.011,1.2062,47.59,0
7,11,4,18.5,991.2,10,0,0.5,ENE,87,0,ScAs,3.4,15.97,0.0116,1.2103,47.93,0
7,11,5,18,991.5,10,0,0.5,ENE,90,0,StNs,4.1,16.13,0.0116,1.2124,47.49,0
7,11,6,17.8,991.7,10,0,0.5,ENE,90,0,StNs,4.5,16.3,0.0115,1.2132,46.91,0
7,11,7,17.7,991.9,10,0,0,ENE,92,43.89,StNs,4,16.37,0.0116,1.2136,47.27,3.51
7,11,8,18.2,992.2,10,0,0,ENE,89,13.89,ScNs,3.9,16.43,0.0116,1.2116,47.74,1.11
7,11,9,18.7,992.4,10,0,0,NE,86,55.56,ScNs,4.2,16.5,0.0116,1.2095,48.16,4.44
7,11,10,18.2,992.4,10,0,1,ENE,89,25,ScNs,3.9,16.6,0.0116,1.2116,47.74,2
7,11,11,18,992.5,10,0,4.5,ENE,91,30.56,CbNs,4.7,16.7,0.0117,1.2124,47.82,2.44
7,11,12,17.8,992.5,10,0,7,NE,93,25,CbNs,4.4,16.8,0.0118,1.2132,47.89,2
7,11,13,18.2,992.4,10,0,1.5,NE,93,47.22,CbNs,3.8,17.03,0.0122,1.2116,49.09,3.78
7,11,14,18.5,992.3,10,0,0,ENE,91,63.89,ScAs,4.3,17.27,0.0121,1.2103,49.3,5.11
7,11,15,18.5,992.2,10,0,4,NE,93,47.22,ScAs,4.1,17.5,0.0124,1.2103,49.99,3.78
7,11,16,19.5,992.1,10,0,2,ENE,89,191.67,ScAs,3.2,17.73,0.0126,1.2062,51.62,15.06
7,11,17,19.6,992.1,10,0,0,ENE,89,80.56,StNs,3.4,17.97,0.0127,1.2058,51.92,6.44
7,11,18,19.2,992,10,0,11.5,ENE,93,13.89,StNs,1.6,18.2,0.013,1.2074,52.14,1.11
7,11,19,19.2,992.3,10,0,0,NE,93,2.78,StNs,2.2,18.37,0.013,1.2074,52.14,0.22
7,11,20,19.6,992.7,10,0,0.5,NE,93,0,StNs,1.9,18.53,0.0133,1.2058,53.4,0
7,11,21,19.7,993,10,0,0,NE,93,0,StNs,0.9,18.7,0.0134,1.2054,53.72,0
7,11,22,20,993.5,10,0,1.5,NNE,94,0,StNs,0.8,18.9,0.0138,1.2041,55.06,0
7,11,23,20.2,994,10,0,2,N,94,0,ScAs,1.1,19.1,0.014,1.2033,55.71,0
7,11,24,20.1,994.5,10,0,0,NE,94,0,ScAs,1.7,19.3,0.0139,1.2037,55.39,0
7,12,1,20.2,994.5,10,0,0,NE,94,0,Sc,0.9,19.33,0.014,1.2033,55.71,0
7,12,2,20.2,994.5,10,0,0,NE,94,0,ScAs,1.4,19.37,0.014,1.2033,55.71,0
7,12,3,20.2,994.5,10,0,0,NNE,94,0,ScAs,0.9,19.4,0.014,1.2033,55.71,0
7,12,4,20.3,995,10,0,0,정온,93,0,ScAs,0.2,19.33,0.0139,1.2029,55.65,0
7,12,5,20.7,995.5,9,0,0,W,92,0,Sc,2,19.27,0.0141,1.2012,56.57,0
7,12,6,20.6,996,9,0,0,WSW,91,0,Sc,1.1,19.2,0.0138,1.2017,55.85,0
7,12,7,20.7,996.5,9,0,0,NW,89,0,Sc,1,19,0.0136,1.2012,55.38,0
7,12,8,21.2,996.9,10,0,0,SW,86,0,ScAs,1.5,18.8,0.0136,1.1992,55.77,0
7,12,9,21.1,997.4,10,0,0,WNW,85,0,ScAs,1.6,18.6,0.0133,1.1996,55.04,0
7,12,10,22.5,997.3,9,0,0,SSW,75,0,ScAs,1.9,17.97,0.0128,1.1939,55.14,0
7,12,11,23.2,997.1,8,0,0,W,71,0,Sc,0.9,17.33,0.0126,1.1911,55.45,0
7,12,12,25.1,997,7,0,0,SSW,59,677.78,Sc,2.2,16.7,0.0118,1.1835,55.16,252.29
7,12,13,25.7,996.8,6,0,0,W,60,722.22,Sc,2.8,17.1,0.0124,1.1812,57.42,299.39
7,12,14,26.8,996.7,6,0,0,SSW,53,886.11,Sc,3.4,17.5,0.0117,1.1768,56.7,532.86
7,12,15,26.7,996.5,5,0,0,WSW,58,561.11,Sc,3,17.9,0.0127,1.1772,59.27,191.81
7,12,16,27.5,996.5,4,0,0,SW,47,0,Sc,3.4,17.43,0.0108,1.1741,55.12,0
7,12,17,28,996.5,2,0,0,SW,47,0,Sc,2.2,16.97,0.0111,1.1721,56.46,0
7,12,18,27,996.5,1,0,0,SW,52,0,Sc,2.3,16.5,0.0116,1.176,56.69,0
7,12,19,26.1,997.1,1,0,0,WNW,61,0,Sc,3.2,16.93,0.0129,1.1796,59.16,0
7,12,20,24.3,997.6,0,0,0,WNW,67,0,0,2.3,17.37,0.0127,1.1867,56.86,0
7,12,21,23.7,998.2,0,0,0,NW,69,0,0,1.7,17.8,0.0127,1.1891,56.02,0
7,12,22,23.2,998.4,1,0,0,정온,72,0,0,0.1,17.97,0.0128,1.1911,55.91,0
7,12,23,23.1,998.5,2,0,0,정온,73,0,Sc,0.2,18.13,0.0129,1.1915,56.07,0
7,12,24,22.8,998.7,3,0,0,정온,75,0,Sc,0.2,18.3,0.013,1.1927,56.06,0
7,13,1,22.2,998.5,3,0,0,NE,80,0,ScAs,0.8,18.53,0.0134,1.1951,56.41,0
7,13,2,22,998.2,4,0,0,NE,82,0,Sc,2.8,18.77,0.0136,1.196,56.64,0
7,13,3,21.7,998,4,0,0,NE,84,0,Sc,1.2,19,0.0137,1.1972,56.53,0
7,13,4,21.8,998.1,4,0,0,ENE,80,0,Sc,3,18.7,0.0131,1.1968,55.15,0
7,13,5,21.7,998.1,5,0,0,ENE,79,0,Ac,3.8,18.4,0.0128,1.1972,54.42,0
7,13,6,21.7,998.2,5,0,0,ENE,79,0,Ac,3.8,18.1,0.0128,1.1972,54.42,0
7,13,7,22.2,998.1,4,0,0,ENE,76,0,Ac,3.7,18.27,0.0127,1.1951,54.67,0
7,13,8,23.7,998.1,2,0,0,NE,70,227.78,Ci,3.8,18.43,0.0128,1.1891,56.5,35.35
7,13,9,25.3,998,1,0,0,ENE,66,444.44,Ci,3.7,18.6,0.0133,1.1827,59.4,152.71
7,13,10,26.7,997.8,2,0,0,ENE,62,616.67,Ci,3.1,18.63,0.0136,1.1772,61.56,271.13
7,13,11,27.7,997.7,4,0,0,ENE,58,752.78,ScCi,3.2,18.67,0.0135,1.1733,62.31,376.3
7,13,12,28.8,997.5,5,0,0,ENE,54,811.11,ScCi,3.2,18.7,0.0134,1.169,63.18,413.86
7,13,13,28.7,997.1,6,0,0,ENE,56,647.22,ScCi,3.4,18.6,0.0138,1.1694,64.16,217.27
7,13,14,29.8,996.6,7,0,0,ENE,48,769.44,ScCi,2.3,18.5,0.0126,1.1652,62.18,385.29
7,13,15,30.1,996.2,8,0,0,SSE,49,705.56,ScCi,2.6,18.4,0.0131,1.164,63.75,363.61
7,13,16,29.7,995.9,9,0,0,ENE,50,338.89,ScCi,2.8,18.63,0.0131,1.1656,63.25,56.57
7,13,17,29.2,995.7,9,0,0,E,50,216.67,ScAs,2.1,18.87,0.0127,1.1675,61.76,25.12
7,13,18,28.3,995.4,10,0,0,E,57,86.11,ScAs,2.3,19.1,0.0138,1.171,63.55,6.89
7,13,19,27.5,995.8,10,0,0,E,58,7.95,ScAs,1.5,18.63,0.0134,1.1741,61.69,0.64
7,13,20,26.8,996.1,9,0,0,ENE,59,0,Sc,3.4,18.17,0.013,1.1768,60.15,0
7,13,21,26.2,996.5,9,0,0,ENE,59,0,Sc,2.9,17.7,0.0126,1.1792,58.35,0
7,13,22,25.2,996.4,8,0,0,ENE,60,0,Sc,4.1,16.93,0.012,1.1831,55.96,0
7,13,23,24.2,996.3,8,0,0,ENE,61,0,ScCi,4.9,16.17,0.0115,1.1871,53.61,0
7,13,24,23.7,996.2,7,0,0,ENE,59,0,ScCi,5.1,15.4,0.0108,1.1891,51.27,0
7,14,1,23.3,995.8,8,0,0,ENE,59,0,Sc,4.5,15.17,0.0105,1.1907,50.19,0
7,14,2,22.8,995.4,8,0,0,ENE,59,0,Sc,5.7,14.93,0.0102,1.1927,48.87,0
7,14,3,22.6,995,9,0,0,ENE,60,0,Sc,4.8,14.7,0.0103,1.1935,48.79,0
7,14,4,22.7,994.8,9,0,0,ENE,59,0,Sc,4.6,14.57,0.0101,1.1931,48.61,0
7,14,5,22.5,994.7,8,0,0,ENE,59,0,Sc,5.4,14.43,0.01,1.1939,48.09,0
7,14,6,22.5,994.5,8,0,0,ENE,59,0,Sc,5.1,14.3,0.01,1.1939,48.09,0
7,14,7,22.3,994.3,9,0,0,ENE,58,30.56,Sc,5.3,14.27,0.0097,1.1947,47.14,2.44
7,14,8,22.3,994.2,9,0,0,ENE,59,108.33,ScAs,5.9,14.23,0.0099,1.1947,47.57,8.67
7,14,9,22.7,994,10,0,0,ENE,58,188.89,ScAs,5.8,14.2,0.01,1.1931,48.16,14.88
7,14,10,23.7,993.4,9,0,0,ENE,57,297.22,ScAs,4.2,14.63,0.0104,1.1891,50.32,29.24
7,14,11,24.7,992.8,8,0,0,NE,54,544.44,Sc,6.3,15.07,0.0105,1.1851,51.51,146.81
7,14,12,25.6,992.2,7,0,0,ENE,53,616.67,Sc,4.9,15.5,0.0109,1.1815,53.4,190.35
7,14,13,27.3,991.5,6,0,0,ENE,47,794.44,Sc,4.7,15.53,0.0106,1.1749,54.59,389.09
7,14,14,27.3,990.7,5,0,0,NE,48,941.67,ScCi,6.2,15.57,0.0109,1.1749,55.18,598.17
7,14,15,27.8,990,4,0,0,ENE,47,797.22,ScCi,5.6,15.6,0.011,1.1729,55.92,480.42
7,14,16,27.2,990,5,0,0,NE,47,641.67,ScCi,4.9,15.3,0.0106,1.1753,54.32,369.75
7,14,17,26.8,990,5,0,0,NE,48,458.33,AcCi,5.2,15,0.0106,1.1768,53.85,243.55
7,14,18,25.7,990,6,0,0,ENE,50,227.78,AcCi,6.2,14.7,0.0103,1.1812,52.07,76.67
7,14,19,24.7,990.4,6,0,0,ENE,51,88.89,AcCi,5.7,14.37,0.0099,1.1851,50,25.39
7,14,20,23.6,990.8,6,0,0,ENE,54,0,AcCi,6.1,14.03,0.0098,1.1895,48.65,0
7,14,21,22.7,991.2,6,0,0,ENE,56,0,AcCi,5.6,13.7,0.0096,1.1931,47.28,0
7,14,22,22.5,991.3,6,0,0,ENE,56,0,AcCi,4.3,13.47,0.0095,1.1939,46.77,0
7,14,23,22.2,991.4,6,0,0,ENE,56,0,AcCi,3.7,13.23,0.0093,1.1951,46.02,0
7,14,24,22,991.5,6,0,0,ENE,56,0,AcCi,2.9,13,0.0092,1.196,45.53,0
7,15,1,21.7,991.4,4,0,0,NE,58,0,ScCi,1.6,13.3,0.0094,1.1972,45.62,0
7,15,2,20.7,991.3,2,0,0,NE,64,0,0,2.1,13.6,0.0097,1.2012,45.51,0
7,15,3,20.2,991.2,0,0,0,NE,66,0,0,2.5,13.9,0.0097,1.2033,45,0
7,15,4,19.7,991.5,1,0,0,NE,67,0,0,2.1,13.87,0.0096,1.2054,44.09,0
7,15,5,19.2,991.7,1,0,0,NE,70,0,Ac,1.4,13.83,0.0097,1.2074,43.89,0
7,15,6,19.2,992,2,0,0,NE,70,0,Ac,2.3,13.8,0.0097,1.2074,43.89,0
7,15,7,20.2,992.2,2,0,0,NE,63,0,Ac,2.3,13.77,0.0093,1.2033,43.86,0
7,15,8,22.2,992.5,1,0,0,NE,58,297.22,Ci,3.5,13.73,0.0097,1.1951,46.88,85.01
7,15,9,23.3,992.7,1,0,0,ENE,54,488.89,Ci,4.2,13.7,0.0096,1.1907,47.89,203.92
7,15,10,24.7,992.5,2,0,0,ENE,50,666.67,Ci,3.4,13.9,0.0097,1.1851,49.5,335.4
7,15,11,26.2,992.2,3,0,0,ENE,46,805.56,Ci,2.5,14.1,0.0098,1.1792,51.18,445.66
7,15,12,27,992,4,0,0,NE,45,863.89,Ci,2.5,14.3,0.01,1.176,52.65,483.05
7,15,13,27.8,991.7,6,0,0,E,41,813.89,Ci,1.8,14.43,0.0095,1.1729,52.29,414.51
7,15,14,28.2,991.5,8,0,0,SSE,43,630.56,ScAs,2.5,14.57,0.0103,1.1714,54.53,221.81
7,15,15,28.7,991.2,10,0,0,S,42,438.89,ScAs,1.5,14.7,0.0103,1.1694,55.19,88.65
7,15,16,28.7,991,9,0,0,SE,43,369.44,ScAs,1.4,15.2,0.0106,1.1694,55.82,75.44
7,15,17,28.2,990.7,9,0,0,SE,48,280.56,Sc,1.9,15.7,0.0115,1.1714,57.63,57.32
7,15,18,28,990.5,8,0,0,S,48,155.56,Sc,2.3,16.2,0.0113,1.1721,57.08,22.87
7,15,19,27.5,990.5,9,0,0,SE,49,0,Sc,1.4,16.7,0.0112,1.1741,56.31,0
7,15,20,26.5,990.5,9,0,0,NW,59,0,StNs,2.6,17.2,0.0128,1.178,59.24,0
7,15,21,26.2,990.5,10,0,0,정온,59,0,StNs,0.2,17.7,0.0126,1.1792,58.35,0
7,15,22,26.2,990.3,10,0,0,ENE,59,0,StNs,3.3,17.57,0.0126,1.1792,58.35,0
7,15,23,25.8,990.1,10,0,0,ENE,61,0,ScAs,3.7,17.43,0.0127,1.1808,58.26,0
7,15,24,25.2,989.9,10,0,0,ENE,61,0,ScAs,3.7,17.3,0.0122,1.1831,56.48,0
7,16,1,23.2,989.8,10,0,0.3,ENE,71,0,AcCi,3.9,17.57,0.0126,1.1911,55.45,0
7,16,2,20.3,989.6,10,0,2.7,ENE,88,0,StNs,4.2,17.83,0.0131,1.2029,53.72,0
7,16,3,19.3,989.5,10,0,4.5,ENE,92,0,StNs,3.8,18.1,0.0129,1.207,52.09,0
7,16,4,18.7,989.2,10,0,3,ENE,93,0,StNs,5,17.87,0.0126,1.2095,50.6,0
7,16,5,18.6,989,10,0,0.5,ENE,92,0,StNs,5.2,17.63,0.0123,1.2099,49.95,0
7,16,6,18.7,988.7,10,0,0,ENE,91,0,StNs,4.6,17.4,0.0123,1.2095,49.9,0
7,16,7,18.8,988.6,10,0,0,ENE,89,0,StNs,4.8,17.4,0.0121,1.2091,49.5,0
7,16,8,19.2,988.5,10,0,0,ENE,87,0,ScAs,4.2,17.4,0.0121,1.2074,49.98,0
7,16,9,20.2,988.4,10,0,0,ENE,83,0,ScAs,4.7,17.4,0.0123,1.2033,51.49,0
7,16,10,21.3,988.1,10,0,0.5,NE,78,0,ScAs,4.4,17.93,0.0124,1.1988,52.8,0
7,16,11,21.5,987.8,10,0,1,ENE,79,97.22,StAs,4.1,18.47,0.0127,1.198,53.81,7.78
7,16,12,20.2,987.5,10,0,1.5,NE,92,69.44,StAs,4,19,0.0137,1.2033,54.94,5.56
7,16,13,20.1,987.2,10,0,1.5,ENE,93,38.89,StAs,3.6,19.07,0.0137,1.2037,55,3.11
7,16,14,20.1,987,10,0,1.5,ENE,93,27.78,StNs,3.7,19.13,0.0137,1.2037,55,2.22
7,16,15,20.2,986.7,10,0,0.5,ENE,93,33.33,StNs,3.2,19.2,0.0138,1.2033,55.33,2.67
7,16,16,20.7,986.6,10,0,0.5,ENE,94,2.78,StNs,2.8,19.4,0.0144,1.2012,57.36,0.22
